Date,news_title,close_price,sentiment
2022-12-04 09:00:00,하락한 비트코인,22906000.0,1
2022-12-04 09:00:00,"비트코인, '美 FOMC 여파' 한때 석달 만에 2만5천달러 하회",22906000.0,0
2022-12-04 09:00:00,"美 법무부, 2011년 비트코인 64만개 해킹한 러시아인 2명 기소",22906000.0,0
2022-12-04 09:00:00,"""매달 10~14% 수익 주겠다""…억대 비트코인 투자사기 50대 집유",22906000.0,0
2022-12-04 09:00:00,"비트코인, '미 FOMC 여파' 한때 석달 만에 2만5천달러 하회",22906000.0,0
2022-12-04 09:00:00,금융당국 등록사업자까지…코인예치서비스 잇단 출금 중단(종합),22906000.0,0
2022-12-04 09:00:00,"美 SEC, 바이낸스·CEO 제소…비트코인, 2만6천달러 하회(종합2보)",22906000.0,0
2022-12-04 09:00:00,"美 SEC, 바이낸스 이어 코인베이스도 제소…비트코인은 반등(종합)",22906000.0,0
2022-12-04 09:00:00,"미 SEC, 바이낸스·CEO 제소, 비트코인 하락",22906000.0,0
2022-12-04 09:00:00,챗GPT에 밀린 비트코인…올해 들어 월 기준 첫 하락,22906000.0,0
2022-12-05 09:00:00,하락한 비트코인,22725000.0,0
2022-12-05 09:00:00,"비트코인, '美 FOMC 여파' 한때 석달 만에 2만5천달러 하회",22725000.0,0
2022-12-05 09:00:00,"美 법무부, 2011년 비트코인 64만개 해킹한 러시아인 2명 기소",22725000.0,0
2022-12-05 09:00:00,"""매달 10~14% 수익 주겠다""…억대 비트코인 투자사기 50대 집유",22725000.0,1
2022-12-05 09:00:00,"비트코인, '미 FOMC 여파' 한때 석달 만에 2만5천달러 하회",22725000.0,1
2022-12-05 09:00:00,금융당국 등록사업자까지…코인예치서비스 잇단 출금 중단(종합),22725000.0,2
2022-12-05 09:00:00,"美 SEC, 바이낸스·CEO 제소…비트코인, 2만6천달러 하회(종합2보)",22725000.0,2
2022-12-05 09:00:00,"美 SEC, 바이낸스 이어 코인베이스도 제소…비트코인은 반등(종합)",22725000.0,2
2022-12-05 09:00:00,"미 SEC, 바이낸스·CEO 제소, 비트코인 하락",22725000.0,0
2022-12-05 09:00:00,챗GPT에 밀린 비트코인…올해 들어 월 기준 첫 하락,22725000.0,1
2022-12-06 09:00:00,하락한 비트코인,22821000.0,2
2022-12-06 09:00:00,"비트코인, '美 FOMC 여파' 한때 석달 만에 2만5천달러 하회",22821000.0,1
2022-12-06 09:00:00,"美 법무부, 2011년 비트코인 64만개 해킹한 러시아인 2명 기소",22821000.0,0
2022-12-06 09:00:00,"""매달 10~14% 수익 주겠다""…억대 비트코인 투자사기 50대 집유",22821000.0,0
2022-12-06 09:00:00,"비트코인, '미 FOMC 여파' 한때 석달 만에 2만5천달러 하회",22821000.0,0
2022-12-06 09:00:00,금융당국 등록사업자까지…코인예치서비스 잇단 출금 중단(종합),22821000.0,2
2022-12-06 09:00:00,"美 SEC, 바이낸스·CEO 제소…비트코인, 2만6천달러 하회(종합2보)",22821000.0,2
2022-12-06 09:00:00,"美 SEC, 바이낸스 이어 코인베이스도 제소…비트코인은 반등(종합)",22821000.0,2
2022-12-06 09:00:00,"미 SEC, 바이낸스·CEO 제소, 비트코인 하락",22821000.0,2
2022-12-06 09:00:00,챗GPT에 밀린 비트코인…올해 들어 월 기준 첫 하락,22821000.0,1
2022-12-07 09:00:00,하락한 비트코인,22544000.0,2
2022-12-07 09:00:00,"비트코인, '美 FOMC 여파' 한때 석달 만에 2만5천달러 하회",22544000.0,1
2022-12-07 09:00:00,"美 법무부, 2011년 비트코인 64만개 해킹한 러시아인 2명 기소",22544000.0,2
2022-12-07 09:00:00,"""매달 10~14% 수익 주겠다""…억대 비트코인 투자사기 50대 집유",22544000.0,0
2022-12-07 09:00:00,"비트코인, '미 FOMC 여파' 한때 석달 만에 2만5천달러 하회",22544000.0,1
2022-12-07 09:00:00,금융당국 등록사업자까지…코인예치서비스 잇단 출금 중단(종합),22544000.0,0
2022-12-07 09:00:00,"美 SEC, 바이낸스·CEO 제소…비트코인, 2만6천달러 하회(종합2보)",22544000.0,2
2022-12-07 09:00:00,"美 SEC, 바이낸스 이어 코인베이스도 제소…비트코인은 반등(종합)",22544000.0,0
2022-12-07 09:00:00,"미 SEC, 바이낸스·CEO 제소, 비트코인 하락",22544000.0,0
2022-12-07 09:00:00,챗GPT에 밀린 비트코인…올해 들어 월 기준 첫 하락,22544000.0,0
2022-12-08 09:00:00,하락한 비트코인,22918000.0,0
2022-12-08 09:00:00,"비트코인, '美 FOMC 여파' 한때 석달 만에 2만5천달러 하회",22918000.0,2
2022-12-08 09:00:00,"美 법무부, 2011년 비트코인 64만개 해킹한 러시아인 2명 기소",22918000.0,2
2022-12-08 09:00:00,"""매달 10~14% 수익 주겠다""…억대 비트코인 투자사기 50대 집유",22918000.0,2
2022-12-08 09:00:00,"비트코인, '미 FOMC 여파' 한때 석달 만에 2만5천달러 하회",22918000.0,0
2022-12-08 09:00:00,금융당국 등록사업자까지…코인예치서비스 잇단 출금 중단(종합),22918000.0,0
2022-12-08 09:00:00,"美 SEC, 바이낸스·CEO 제소…비트코인, 2만6천달러 하회(종합2보)",22918000.0,0
2022-12-08 09:00:00,"美 SEC, 바이낸스 이어 코인베이스도 제소…비트코인은 반등(종합)",22918000.0,2
2022-12-08 09:00:00,"미 SEC, 바이낸스·CEO 제소, 비트코인 하락",22918000.0,2
2022-12-08 09:00:00,챗GPT에 밀린 비트코인…올해 들어 월 기준 첫 하락,22918000.0,1
2022-12-09 09:00:00,하락한 비트코인,22849000.0,0
2022-12-09 09:00:00,"비트코인, '美 FOMC 여파' 한때 석달 만에 2만5천달러 하회",22849000.0,0
2022-12-09 09:00:00,"美 법무부, 2011년 비트코인 64만개 해킹한 러시아인 2명 기소",22849000.0,0
2022-12-09 09:00:00,"""매달 10~14% 수익 주겠다""…억대 비트코인 투자사기 50대 집유",22849000.0,0
2022-12-09 09:00:00,"비트코인, '미 FOMC 여파' 한때 석달 만에 2만5천달러 하회",22849000.0,1
2022-12-09 09:00:00,금융당국 등록사업자까지…코인예치서비스 잇단 출금 중단(종합),22849000.0,2
2022-12-09 09:00:00,"美 SEC, 바이낸스·CEO 제소…비트코인, 2만6천달러 하회(종합2보)",22849000.0,1
2022-12-09 09:00:00,"美 SEC, 바이낸스 이어 코인베이스도 제소…비트코인은 반등(종합)",22849000.0,1
2022-12-09 09:00:00,"미 SEC, 바이낸스·CEO 제소, 비트코인 하락",22849000.0,2
2022-12-09 09:00:00,챗GPT에 밀린 비트코인…올해 들어 월 기준 첫 하락,22849000.0,0
2022-12-10 09:00:00,하락한 비트코인,22831000.0,2
2022-12-10 09:00:00,"비트코인, '美 FOMC 여파' 한때 석달 만에 2만5천달러 하회",22831000.0,0
2022-12-10 09:00:00,"美 법무부, 2011년 비트코인 64만개 해킹한 러시아인 2명 기소",22831000.0,1
2022-12-10 09:00:00,"""매달 10~14% 수익 주겠다""…억대 비트코인 투자사기 50대 집유",22831000.0,0
2022-12-10 09:00:00,"비트코인, '미 FOMC 여파' 한때 석달 만에 2만5천달러 하회",22831000.0,1
2022-12-10 09:00:00,금융당국 등록사업자까지…코인예치서비스 잇단 출금 중단(종합),22831000.0,1
2022-12-10 09:00:00,"美 SEC, 바이낸스·CEO 제소…비트코인, 2만6천달러 하회(종합2보)",22831000.0,2
2022-12-10 09:00:00,"美 SEC, 바이낸스 이어 코인베이스도 제소…비트코인은 반등(종합)",22831000.0,1
2022-12-10 09:00:00,"미 SEC, 바이낸스·CEO 제소, 비트코인 하락",22831000.0,1
2022-12-10 09:00:00,챗GPT에 밀린 비트코인…올해 들어 월 기준 첫 하락,22831000.0,0
2022-12-11 09:00:00,하락한 비트코인,22775000.0,0
2022-12-11 09:00:00,"비트코인, '美 FOMC 여파' 한때 석달 만에 2만5천달러 하회",22775000.0,2
2022-12-11 09:00:00,"美 법무부, 2011년 비트코인 64만개 해킹한 러시아인 2명 기소",22775000.0,2
2022-12-11 09:00:00,"""매달 10~14% 수익 주겠다""…억대 비트코인 투자사기 50대 집유",22775000.0,0
2022-12-11 09:00:00,"비트코인, '미 FOMC 여파' 한때 석달 만에 2만5천달러 하회",22775000.0,0
2022-12-11 09:00:00,금융당국 등록사업자까지…코인예치서비스 잇단 출금 중단(종합),22775000.0,0
2022-12-11 09:00:00,"美 SEC, 바이낸스·CEO 제소…비트코인, 2만6천달러 하회(종합2보)",22775000.0,2
2022-12-11 09:00:00,"美 SEC, 바이낸스 이어 코인베이스도 제소…비트코인은 반등(종합)",22775000.0,2
2022-12-11 09:00:00,"미 SEC, 바이낸스·CEO 제소, 비트코인 하락",22775000.0,1
2022-12-11 09:00:00,챗GPT에 밀린 비트코인…올해 들어 월 기준 첫 하락,22775000.0,1
2022-12-12 09:00:00,하락한 비트코인,22824000.0,2
2022-12-12 09:00:00,"비트코인, '美 FOMC 여파' 한때 석달 만에 2만5천달러 하회",22824000.0,2
2022-12-12 09:00:00,"美 법무부, 2011년 비트코인 64만개 해킹한 러시아인 2명 기소",22824000.0,0
2022-12-12 09:00:00,"""매달 10~14% 수익 주겠다""…억대 비트코인 투자사기 50대 집유",22824000.0,2
2022-12-12 09:00:00,"비트코인, '미 FOMC 여파' 한때 석달 만에 2만5천달러 하회",22824000.0,1
2022-12-12 09:00:00,금융당국 등록사업자까지…코인예치서비스 잇단 출금 중단(종합),22824000.0,2
2022-12-12 09:00:00,"美 SEC, 바이낸스·CEO 제소…비트코인, 2만6천달러 하회(종합2보)",22824000.0,0
2022-12-12 09:00:00,"美 SEC, 바이낸스 이어 코인베이스도 제소…비트코인은 반등(종합)",22824000.0,0
2022-12-12 09:00:00,"미 SEC, 바이낸스·CEO 제소, 비트코인 하락",22824000.0,1
2022-12-12 09:00:00,챗GPT에 밀린 비트코인…올해 들어 월 기준 첫 하락,22824000.0,0
2022-12-13 09:00:00,하락한 비트코인,23161000.0,2
2022-12-13 09:00:00,"비트코인, '美 FOMC 여파' 한때 석달 만에 2만5천달러 하회",23161000.0,2
2022-12-13 09:00:00,"美 법무부, 2011년 비트코인 64만개 해킹한 러시아인 2명 기소",23161000.0,1
2022-12-13 09:00:00,"""매달 10~14% 수익 주겠다""…억대 비트코인 투자사기 50대 집유",23161000.0,0
2022-12-13 09:00:00,"비트코인, '미 FOMC 여파' 한때 석달 만에 2만5천달러 하회",23161000.0,2
2022-12-13 09:00:00,금융당국 등록사업자까지…코인예치서비스 잇단 출금 중단(종합),23161000.0,0
2022-12-13 09:00:00,"美 SEC, 바이낸스·CEO 제소…비트코인, 2만6천달러 하회(종합2보)",23161000.0,1
2022-12-13 09:00:00,"美 SEC, 바이낸스 이어 코인베이스도 제소…비트코인은 반등(종합)",23161000.0,0
2022-12-13 09:00:00,"미 SEC, 바이낸스·CEO 제소, 비트코인 하락",23161000.0,2
2022-12-13 09:00:00,챗GPT에 밀린 비트코인…올해 들어 월 기준 첫 하락,23161000.0,0
2022-12-14 09:00:00,하락한 비트코인,23235000.0,0
2022-12-14 09:00:00,"비트코인, '美 FOMC 여파' 한때 석달 만에 2만5천달러 하회",23235000.0,1
2022-12-14 09:00:00,"美 법무부, 2011년 비트코인 64만개 해킹한 러시아인 2명 기소",23235000.0,0
2022-12-14 09:00:00,"""매달 10~14% 수익 주겠다""…억대 비트코인 투자사기 50대 집유",23235000.0,2
2022-12-14 09:00:00,"비트코인, '미 FOMC 여파' 한때 석달 만에 2만5천달러 하회",23235000.0,0
2022-12-14 09:00:00,금융당국 등록사업자까지…코인예치서비스 잇단 출금 중단(종합),23235000.0,1
2022-12-14 09:00:00,"美 SEC, 바이낸스·CEO 제소…비트코인, 2만6천달러 하회(종합2보)",23235000.0,2
2022-12-14 09:00:00,"美 SEC, 바이낸스 이어 코인베이스도 제소…비트코인은 반등(종합)",23235000.0,0
2022-12-14 09:00:00,"미 SEC, 바이낸스·CEO 제소, 비트코인 하락",23235000.0,0
2022-12-14 09:00:00,챗GPT에 밀린 비트코인…올해 들어 월 기준 첫 하락,23235000.0,0
2022-12-15 09:00:00,하락한 비트코인,22942000.0,0
2022-12-15 09:00:00,"비트코인, '美 FOMC 여파' 한때 석달 만에 2만5천달러 하회",22942000.0,0
2022-12-15 09:00:00,"美 법무부, 2011년 비트코인 64만개 해킹한 러시아인 2명 기소",22942000.0,1
2022-12-15 09:00:00,"""매달 10~14% 수익 주겠다""…억대 비트코인 투자사기 50대 집유",22942000.0,1
2022-12-15 09:00:00,"비트코인, '미 FOMC 여파' 한때 석달 만에 2만5천달러 하회",22942000.0,0
2022-12-15 09:00:00,금융당국 등록사업자까지…코인예치서비스 잇단 출금 중단(종합),22942000.0,2
2022-12-15 09:00:00,"美 SEC, 바이낸스·CEO 제소…비트코인, 2만6천달러 하회(종합2보)",22942000.0,0
2022-12-15 09:00:00,"美 SEC, 바이낸스 이어 코인베이스도 제소…비트코인은 반등(종합)",22942000.0,2
2022-12-15 09:00:00,"미 SEC, 바이낸스·CEO 제소, 비트코인 하락",22942000.0,2
2022-12-15 09:00:00,챗GPT에 밀린 비트코인…올해 들어 월 기준 첫 하락,22942000.0,2
2022-12-16 09:00:00,하락한 비트코인,22249000.0,1
2022-12-16 09:00:00,"비트코인, '美 FOMC 여파' 한때 석달 만에 2만5천달러 하회",22249000.0,0
2022-12-16 09:00:00,"美 법무부, 2011년 비트코인 64만개 해킹한 러시아인 2명 기소",22249000.0,2
2022-12-16 09:00:00,"""매달 10~14% 수익 주겠다""…억대 비트코인 투자사기 50대 집유",22249000.0,1
2022-12-16 09:00:00,"비트코인, '미 FOMC 여파' 한때 석달 만에 2만5천달러 하회",22249000.0,2
2022-12-16 09:00:00,금융당국 등록사업자까지…코인예치서비스 잇단 출금 중단(종합),22249000.0,2
2022-12-16 09:00:00,"美 SEC, 바이낸스·CEO 제소…비트코인, 2만6천달러 하회(종합2보)",22249000.0,1
2022-12-16 09:00:00,"美 SEC, 바이낸스 이어 코인베이스도 제소…비트코인은 반등(종합)",22249000.0,1
2022-12-16 09:00:00,"미 SEC, 바이낸스·CEO 제소, 비트코인 하락",22249000.0,2
2022-12-16 09:00:00,챗GPT에 밀린 비트코인…올해 들어 월 기준 첫 하락,22249000.0,2
2022-12-17 09:00:00,하락한 비트코인,22230000.0,0
2022-12-17 09:00:00,"비트코인, '美 FOMC 여파' 한때 석달 만에 2만5천달러 하회",22230000.0,2
2022-12-17 09:00:00,"美 법무부, 2011년 비트코인 64만개 해킹한 러시아인 2명 기소",22230000.0,2
2022-12-17 09:00:00,"""매달 10~14% 수익 주겠다""…억대 비트코인 투자사기 50대 집유",22230000.0,2
2022-12-17 09:00:00,"비트코인, '미 FOMC 여파' 한때 석달 만에 2만5천달러 하회",22230000.0,0
2022-12-17 09:00:00,금융당국 등록사업자까지…코인예치서비스 잇단 출금 중단(종합),22230000.0,0
2022-12-17 09:00:00,"美 SEC, 바이낸스·CEO 제소…비트코인, 2만6천달러 하회(종합2보)",22230000.0,2
2022-12-17 09:00:00,"美 SEC, 바이낸스 이어 코인베이스도 제소…비트코인은 반등(종합)",22230000.0,2
2022-12-17 09:00:00,"미 SEC, 바이낸스·CEO 제소, 비트코인 하락",22230000.0,2
2022-12-17 09:00:00,챗GPT에 밀린 비트코인…올해 들어 월 기준 첫 하락,22230000.0,0
2022-12-18 09:00:00,하락한 비트코인,22210000.0,0
2022-12-18 09:00:00,"비트코인, '美 FOMC 여파' 한때 석달 만에 2만5천달러 하회",22210000.0,0
2022-12-18 09:00:00,"美 법무부, 2011년 비트코인 64만개 해킹한 러시아인 2명 기소",22210000.0,0
2022-12-18 09:00:00,"""매달 10~14% 수익 주겠다""…억대 비트코인 투자사기 50대 집유",22210000.0,2
2022-12-18 09:00:00,"비트코인, '미 FOMC 여파' 한때 석달 만에 2만5천달러 하회",22210000.0,0
2022-12-18 09:00:00,금융당국 등록사업자까지…코인예치서비스 잇단 출금 중단(종합),22210000.0,2
2022-12-18 09:00:00,"美 SEC, 바이낸스·CEO 제소…비트코인, 2만6천달러 하회(종합2보)",22210000.0,2
2022-12-18 09:00:00,"美 SEC, 바이낸스 이어 코인베이스도 제소…비트코인은 반등(종합)",22210000.0,2
2022-12-18 09:00:00,"미 SEC, 바이낸스·CEO 제소, 비트코인 하락",22210000.0,0
2022-12-18 09:00:00,챗GPT에 밀린 비트코인…올해 들어 월 기준 첫 하락,22210000.0,1
2022-12-19 09:00:00,하락한 비트코인,21654000.0,0
2022-12-19 09:00:00,"비트코인, '美 FOMC 여파' 한때 석달 만에 2만5천달러 하회",21654000.0,1
2022-12-19 09:00:00,"美 법무부, 2011년 비트코인 64만개 해킹한 러시아인 2명 기소",21654000.0,0
2022-12-19 09:00:00,"""매달 10~14% 수익 주겠다""…억대 비트코인 투자사기 50대 집유",21654000.0,2
2022-12-19 09:00:00,"비트코인, '미 FOMC 여파' 한때 석달 만에 2만5천달러 하회",21654000.0,0
2022-12-19 09:00:00,금융당국 등록사업자까지…코인예치서비스 잇단 출금 중단(종합),21654000.0,0
2022-12-19 09:00:00,"美 SEC, 바이낸스·CEO 제소…비트코인, 2만6천달러 하회(종합2보)",21654000.0,0
2022-12-19 09:00:00,"美 SEC, 바이낸스 이어 코인베이스도 제소…비트코인은 반등(종합)",21654000.0,1
2022-12-19 09:00:00,"미 SEC, 바이낸스·CEO 제소, 비트코인 하락",21654000.0,2
2022-12-19 09:00:00,챗GPT에 밀린 비트코인…올해 들어 월 기준 첫 하락,21654000.0,1
2022-12-20 09:00:00,하락한 비트코인,22011000.0,0
2022-12-20 09:00:00,"비트코인, '美 FOMC 여파' 한때 석달 만에 2만5천달러 하회",22011000.0,1
2022-12-20 09:00:00,"美 법무부, 2011년 비트코인 64만개 해킹한 러시아인 2명 기소",22011000.0,2
2022-12-20 09:00:00,"""매달 10~14% 수익 주겠다""…억대 비트코인 투자사기 50대 집유",22011000.0,2
2022-12-20 09:00:00,"비트코인, '미 FOMC 여파' 한때 석달 만에 2만5천달러 하회",22011000.0,2
2022-12-20 09:00:00,금융당국 등록사업자까지…코인예치서비스 잇단 출금 중단(종합),22011000.0,0
2022-12-20 09:00:00,"美 SEC, 바이낸스·CEO 제소…비트코인, 2만6천달러 하회(종합2보)",22011000.0,0
2022-12-20 09:00:00,"美 SEC, 바이낸스 이어 코인베이스도 제소…비트코인은 반등(종합)",22011000.0,1
2022-12-20 09:00:00,"미 SEC, 바이낸스·CEO 제소, 비트코인 하락",22011000.0,0
2022-12-20 09:00:00,챗GPT에 밀린 비트코인…올해 들어 월 기준 첫 하락,22011000.0,0
2022-12-21 09:00:00,하락한 비트코인,21943000.0,2
2022-12-21 09:00:00,"비트코인, '美 FOMC 여파' 한때 석달 만에 2만5천달러 하회",21943000.0,1
2022-12-21 09:00:00,"美 법무부, 2011년 비트코인 64만개 해킹한 러시아인 2명 기소",21943000.0,0
2022-12-21 09:00:00,"""매달 10~14% 수익 주겠다""…억대 비트코인 투자사기 50대 집유",21943000.0,2
2022-12-21 09:00:00,"비트코인, '미 FOMC 여파' 한때 석달 만에 2만5천달러 하회",21943000.0,1
2022-12-21 09:00:00,금융당국 등록사업자까지…코인예치서비스 잇단 출금 중단(종합),21943000.0,2
2022-12-21 09:00:00,"美 SEC, 바이낸스·CEO 제소…비트코인, 2만6천달러 하회(종합2보)",21943000.0,1
2022-12-21 09:00:00,"美 SEC, 바이낸스 이어 코인베이스도 제소…비트코인은 반등(종합)",21943000.0,0
2022-12-21 09:00:00,"미 SEC, 바이낸스·CEO 제소, 비트코인 하락",21943000.0,0
2022-12-21 09:00:00,챗GPT에 밀린 비트코인…올해 들어 월 기준 첫 하락,21943000.0,1
2022-12-22 09:00:00,하락한 비트코인,21891000.0,2
2022-12-22 09:00:00,"비트코인, '美 FOMC 여파' 한때 석달 만에 2만5천달러 하회",21891000.0,1
2022-12-22 09:00:00,"美 법무부, 2011년 비트코인 64만개 해킹한 러시아인 2명 기소",21891000.0,0
2022-12-22 09:00:00,"""매달 10~14% 수익 주겠다""…억대 비트코인 투자사기 50대 집유",21891000.0,1
2022-12-22 09:00:00,"비트코인, '미 FOMC 여파' 한때 석달 만에 2만5천달러 하회",21891000.0,2
2022-12-22 09:00:00,금융당국 등록사업자까지…코인예치서비스 잇단 출금 중단(종합),21891000.0,2
2022-12-22 09:00:00,"美 SEC, 바이낸스·CEO 제소…비트코인, 2만6천달러 하회(종합2보)",21891000.0,0
2022-12-22 09:00:00,"美 SEC, 바이낸스 이어 코인베이스도 제소…비트코인은 반등(종합)",21891000.0,0
2022-12-22 09:00:00,"미 SEC, 바이낸스·CEO 제소, 비트코인 하락",21891000.0,0
2022-12-22 09:00:00,챗GPT에 밀린 비트코인…올해 들어 월 기준 첫 하락,21891000.0,0
2022-12-23 09:00:00,하락한 비트코인,21872000.0,1
2022-12-23 09:00:00,"비트코인, '美 FOMC 여파' 한때 석달 만에 2만5천달러 하회",21872000.0,1
2022-12-23 09:00:00,"美 법무부, 2011년 비트코인 64만개 해킹한 러시아인 2명 기소",21872000.0,0
2022-12-23 09:00:00,"""매달 10~14% 수익 주겠다""…억대 비트코인 투자사기 50대 집유",21872000.0,1
2022-12-23 09:00:00,"비트코인, '미 FOMC 여파' 한때 석달 만에 2만5천달러 하회",21872000.0,1
2022-12-23 09:00:00,금융당국 등록사업자까지…코인예치서비스 잇단 출금 중단(종합),21872000.0,0
2022-12-23 09:00:00,"美 SEC, 바이낸스·CEO 제소…비트코인, 2만6천달러 하회(종합2보)",21872000.0,1
2022-12-23 09:00:00,"美 SEC, 바이낸스 이어 코인베이스도 제소…비트코인은 반등(종합)",21872000.0,0
2022-12-23 09:00:00,"미 SEC, 바이낸스·CEO 제소, 비트코인 하락",21872000.0,1
2022-12-23 09:00:00,챗GPT에 밀린 비트코인…올해 들어 월 기준 첫 하락,21872000.0,2
2022-12-24 09:00:00,하락한 비트코인,21951000.0,0
2022-12-24 09:00:00,"비트코인, '美 FOMC 여파' 한때 석달 만에 2만5천달러 하회",21951000.0,2
2022-12-24 09:00:00,"美 법무부, 2011년 비트코인 64만개 해킹한 러시아인 2명 기소",21951000.0,2
2022-12-24 09:00:00,"""매달 10~14% 수익 주겠다""…억대 비트코인 투자사기 50대 집유",21951000.0,2
2022-12-24 09:00:00,"비트코인, '미 FOMC 여파' 한때 석달 만에 2만5천달러 하회",21951000.0,0
2022-12-24 09:00:00,금융당국 등록사업자까지…코인예치서비스 잇단 출금 중단(종합),21951000.0,1
2022-12-24 09:00:00,"美 SEC, 바이낸스·CEO 제소…비트코인, 2만6천달러 하회(종합2보)",21951000.0,2
2022-12-24 09:00:00,"美 SEC, 바이낸스 이어 코인베이스도 제소…비트코인은 반등(종합)",21951000.0,0
2022-12-24 09:00:00,"미 SEC, 바이낸스·CEO 제소, 비트코인 하락",21951000.0,2
2022-12-24 09:00:00,챗GPT에 밀린 비트코인…올해 들어 월 기준 첫 하락,21951000.0,1
2022-12-25 09:00:00,하락한 비트코인,21848000.0,2
2022-12-25 09:00:00,"비트코인, '美 FOMC 여파' 한때 석달 만에 2만5천달러 하회",21848000.0,2
2022-12-25 09:00:00,"美 법무부, 2011년 비트코인 64만개 해킹한 러시아인 2명 기소",21848000.0,2
2022-12-25 09:00:00,"""매달 10~14% 수익 주겠다""…억대 비트코인 투자사기 50대 집유",21848000.0,1
2022-12-25 09:00:00,"비트코인, '미 FOMC 여파' 한때 석달 만에 2만5천달러 하회",21848000.0,2
2022-12-25 09:00:00,금융당국 등록사업자까지…코인예치서비스 잇단 출금 중단(종합),21848000.0,0
2022-12-25 09:00:00,"美 SEC, 바이낸스·CEO 제소…비트코인, 2만6천달러 하회(종합2보)",21848000.0,1
2022-12-25 09:00:00,"美 SEC, 바이낸스 이어 코인베이스도 제소…비트코인은 반등(종합)",21848000.0,2
2022-12-25 09:00:00,"미 SEC, 바이낸스·CEO 제소, 비트코인 하락",21848000.0,2
2022-12-25 09:00:00,챗GPT에 밀린 비트코인…올해 들어 월 기준 첫 하락,21848000.0,2
2022-12-26 09:00:00,하락한 비트코인,21702000.0,0
2022-12-26 09:00:00,"비트코인, '美 FOMC 여파' 한때 석달 만에 2만5천달러 하회",21702000.0,2
2022-12-26 09:00:00,"美 법무부, 2011년 비트코인 64만개 해킹한 러시아인 2명 기소",21702000.0,0
2022-12-26 09:00:00,"""매달 10~14% 수익 주겠다""…억대 비트코인 투자사기 50대 집유",21702000.0,2
2022-12-26 09:00:00,"비트코인, '미 FOMC 여파' 한때 석달 만에 2만5천달러 하회",21702000.0,1
2022-12-26 09:00:00,금융당국 등록사업자까지…코인예치서비스 잇단 출금 중단(종합),21702000.0,2
2022-12-26 09:00:00,"美 SEC, 바이낸스·CEO 제소…비트코인, 2만6천달러 하회(종합2보)",21702000.0,1
2022-12-26 09:00:00,"美 SEC, 바이낸스 이어 코인베이스도 제소…비트코인은 반등(종합)",21702000.0,0
2022-12-26 09:00:00,"미 SEC, 바이낸스·CEO 제소, 비트코인 하락",21702000.0,1
2022-12-26 09:00:00,챗GPT에 밀린 비트코인…올해 들어 월 기준 첫 하락,21702000.0,0
2022-12-27 09:00:00,하락한 비트코인,21321000.0,2
2022-12-27 09:00:00,"비트코인, '美 FOMC 여파' 한때 석달 만에 2만5천달러 하회",21321000.0,0
2022-12-27 09:00:00,"美 법무부, 2011년 비트코인 64만개 해킹한 러시아인 2명 기소",21321000.0,1
2022-12-27 09:00:00,"""매달 10~14% 수익 주겠다""…억대 비트코인 투자사기 50대 집유",21321000.0,1
2022-12-27 09:00:00,"비트코인, '미 FOMC 여파' 한때 석달 만에 2만5천달러 하회",21321000.0,1
